0,1,2,3,4,5,6,7,8,9,10,11,12,13,average_momentum
0.7927253945013141,0.11904093532763854,0.350412201861965,0.13575428140060336,0.6585583953012621,0.2079522204379189,0.442378910639836,0.3727620841691273,0.38397788068715083,0.9055818911299812,0.23187168018492424,0.46781411310915033,0.3000575320849185,0.7682221761489592,2.9642287338384152
0.6889383624939225,0.7889744549323985,0.38323045611528817,0.9492638511209407,0.3129112479372198,0.3668241467037207,0.8170289544900196,0.5028559411068863,0.6792958818873863,0.5215545731550528,0.34655073027672195,0.502535811994957,0.34705606099583464,0.3786011909355698,0.9346805303154536
0.4639948665371557,0.7266849214898017,0.3187904651342576,0.3491505610485749,0.24319527593302176,0.6408573970383733,0.69990426985815,0.07286724236087672,0.6678650792999175,0.5298563640590191,0.29392504339107156,0.4421007698780285,0.34385913786795697,0.5204220421120201,0.8251036298502784
0.5332723549618643,0.7418924739783194,0.3074377100351141,0.35018072166221453,0.12894110201300465,0.2586380529625122,0.624323029588396,0.224290192435073,0.673805497008203,0.5284451729906706,0.3093672938441136,0.42304979411613053,0.3709551995933601,0.45133444551159946,0.22859961554489536
0.41111506539721276,0.6019401835455889,0.7523145619064894,0.4282256292981806,0.09026846483069667,0.43128628552725595,0.8590627293543184,0.5933696920289211,0.17679659885567284,0.5406016473317186,0.3065167359777125,0.719792431312243,0.6374981744867722,0.13855352749149857,0.3414180869659888
0.543821688851294,0.6440037229462776,0.8409926821500837,0.7501911355004074,0.39552079176532906,0.7232533371542978,0.415752466990884,0.13430506247265023,0.48878261610652407,0.4529184642690479,0.4701991397400685,0.4347102578179366,0.43687500027061554,0.37451105961700176,0.2475113289255524
0.7580629823765995,0.12873647605635213,0.3848466356789731,0.320075137232641,0.12426313487569474,0.40685552367146066,0.4482559729908689,0.3508865540123154,0.5703521037518253,0.5198681012545707,0.5880005149708034,0.4490546792841035,0.4022255970347261,0.24804453211469477,0.8547495583793943
0.6151048081779006,0.6846501706856398,0.8379225268106832,0.042355598428647834,0.598053554646828,0.2619900752294678,0.477781743876618,0.3669739233187412,0.2996189483786914,0.4820539120000888,0.36391707487577757,0.20837613139978645,0.37812354212715943,0.1891953557236949,0.7933937947023759
0.7084067668310234,0.10176290227179446,0.3516227269008162,0.1540762498910096,0.6659762023508242,0.15485457197331665,0.3322259811322268,0.4952973118771561,0.49968554785628644,0.9297642007773346,0.21099040803872313,0.30809469497515507,0.3413559037718642,0.6942614955086415,0.6136663496057193
0.5966318530050777,0.6608859645176464,0.8060388636882858,0.7517583512410342,0.29231445047062354,0.26284993058174244,0.4187082559037276,0.20231800999569852,0.33281868725331776,0.4185170644121492,0.42837685713396206,0.4897307763898771,0.2597857432067377,0.5421109959115518,0.9155011826049292
0.5596063000412254,0.6497456778723745,0.8071814970576459,0.25615466274814735,0.08356235322838484,0.29473063150926043,0.5092591465390242,0.2601850697529844,0.2930647764325865,0.4745982852113509,0.39050829657735336,0.4507182679422429,0.3770898196754375,0.48152247217008776,0.727521396781106
0.6835598232916372,0.3639026346321827,0.4774977398751177,0.8143491976778388,0.36621801219774053,0.29266996203248075,0.48046108713115493,0.16000313264201657,0.43978677653463705,0.44915734225723897,0.7447031124625568,0.5157031125271563,0.27251718857112395,0.545107710369124,0.9338562928573332
0.521761153432739,0.6698364780429673,0.8170461347287076,0.06441310147507923,0.6115152984071199,0.17167089680590347,0.4389618726587565,0.4182629348452381,0.31399502455691647,0.46568960316083907,0.3614636446577049,0.1319053854464714,0.22264599675333044,0.25529172338915207,-0.06427181034420096
0.8202752060773976,0.166134907162378,0.3770429582293972,0.11082494817850225,0.6453852168644441,0.2967155848786369,0.49442788978573116,0.3563024339095005,0.4473453282948832,0.504177962897296,0.5407950792851599,0.5932842227939404,0.2759447244264916,0.3867466226091696,1.5159070509624015
0.5289316376789093,0.7566287073722253,0.3061319565335502,0.1452907740965918,0.7516440227753509,0.5653394097893656,0.7039825703520638,0.13714850382722138,0.6582224574925596,0.5146035282995784,0.3210811894616756,0.4940449815588221,0.3025720371498675,0.44117160015334084,0.942947291363902
0.8375117283108074,0.16138908737374502,0.415282271215186,0.7966885788296845,0.3192333666258562,0.25393488485472754,0.3999188155734601,0.24096114290961052,0.41295910677169,0.4576216730646108,0.5004556605388354,0.5586914907955776,0.2601099435647679,0.44628263545856545,1.3519206408149078
0.7004443361003867,0.07403515938110933,0.3618983281629467,0.317170667498601,0.1295169429398511,0.33670748929839256,0.4042560236848386,0.45068345848757424,0.6055390354650592,0.06768554213996919,0.280827937937487,0.3206633493400395,0.45744310107595565,0.58259015749453,0.7807983936866341
0.844959273602696,0.11411496267613946,0.4094908187133997,0.8161068387037047,0.32784694544103343,0.30652551254483074,0.3114100180064623,0.2894588078647055,0.4950021484432075,0.879724424963804,0.26971067883040184,0.3996648285796164,0.4575657317549725,0.5986688857873658,2.567184382183744
0.8680385838852599,0.12311914974643878,0.3831397698766964,0.12088201136116988,0.649942799248513,0.3585988185714538,0.39547162637194255,0.40941786043951856,0.5116245873072205,0.9613628868088449,0.24143313640392308,0.4148001563181303,0.644409659031695,0.5038963957969629,0.7369227546039863
0.6927817804404307,0.9620613300139735,0.1277079680134605,0.9427455511198128,0.2726166691291942,0.5479818075791101,0.5165744524052945,0.6626246628273686,0.21997810108103072,0.466761626993967,0.4712511865557742,0.5309681748946335,0.2106793962441013,0.6422684681658376,3.49022736338253
0.22568866880323354,0.5770377793704722,0.7775834866828413,0.32566181662745053,0.23027732629777037,0.6645724827336348,0.376929571001601,0.3549964131205229,0.6341572198844639,0.4804821567940521,0.5223396575135871,0.28484104111769876,0.25281024229579663,0.40293197485480003,-0.5403289994339636
0.6668134580382314,0.9571981860451568,0.12614316968196052,0.9461550540084991,0.2942644752927384,0.5929216116750721,0.5215742714447708,0.6470296632888886,0.21650372857374012,0.46681753046032776,0.46128121780761966,0.5188783922822555,0.1914253242976818,0.6656754828581113,1.1491530839654256
0.6316108559015359,0.10181674821330022,0.3598574306401873,0.3356615527014282,0.2594935562619891,0.6885594251926713,0.5666358600938934,0.15509772471483418,0.41992501624100276,0.5010604354550925,0.5074986359298282,0.44270851291572894,0.19531405786711448,0.4777633462072607,-0.1472180952751475
0.6184031594365804,0.7626821024672916,0.39424915547535555,0.80792647814057,0.41928680805852475,0.71014048974646,0.572955413842859,0.03605289158922664,0.7568884893900214,0.5109050649729902,0.31190222726805666,0.47837027441527347,0.5627331000618647,0.3109871707749423,0.18500750573335625
0.6110755299131096,0.6668877752029443,0.757626301618088,0.06171693384822169,0.5983044041846092,0.22748051603398736,0.516434557794359,0.3264186589062029,0.31541112845148234,0.4733429561465344,0.41695027311238286,0.4885539951485623,0.34258467541085075,0.46248891959147165,0.3426652503169653
0.5904938908345971,0.6060826317052643,0.5148976091319645,0.12228023745798833,0.6981843736178438,0.29556096604082593,0.6691912064930458,0.2446455885697401,0.5090252916720572,0.49315482475372163,0.9458637794339939,0.4647083526498872,0.7052283309269995,0.7195057892477486,-0.1304585995440102
0.8712012636983139,0.1624784370513604,0.41232300219077644,0.7875891252853877,0.322324221169704,0.32752609714682357,0.42857623971141096,0.21210691021273007,0.41994020917307373,0.454037044159507,0.5123338569664888,0.5382017748838186,0.3314399862381567,0.35714513549602167,0.932463034501132
0.5676901628391913,0.0875213400418618,0.3520242853290045,0.4903330520982441,0.15201620711565925,0.4770161896018179,0.8216813585022953,0.6425637221631503,0.30810477564931205,0.5633008974414946,0.41634124116747556,0.7455200523484706,0.5155629139132594,0.06182991776195684,0.3445166122947172
0.29057711553203924,0.5765650133280156,0.7212368769824392,0.3137965693768649,0.10797943733921173,0.2825528674694089,0.536440035944209,0.2911056038413007,0.22274766686762015,0.48704565620844836,0.29023739355501105,0.6561407712441757,0.5738999089513084,0.19879435148835106,-1.8585992437275591
0.9198536188239214,0.19489453428987624,0.4205273354991279,0.5830605445443834,0.8343260717491017,0.23909081245620847,0.39550513521823605,0.30118459991084096,0.4241593988968764,0.4633904075468792,0.4965773857483597,0.6144095875901602,0.3162762621259305,0.35894771278805276,2.2829401237237703
0.5485217403563029,0.911818444949866,0.06847200867530502,0.34162411726464703,0.07871419425904824,0.5220424134832007,0.25610493624290076,0.46204367277434416,0.3768735082229604,0.4921473896554585,0.5019374198245863,0.36031030881743675,0.408164059408406,0.4682741252075291,1.0819815625216092
0.5019572453341562,0.6321572628637602,0.7549490435862812,0.27900873067228926,0.09546946658155386,0.26328827453458875,0.5181952774065208,0.2661084218614876,0.3254277572226408,0.4595435420521487,0.4423340759122156,0.447252573455644,0.22625700313195535,0.5855374920771133,0.3928251780457193
0.6939419285449586,0.9554424407937159,0.07408238135433372,0.11913765244154978,0.5628408115605724,0.4738180290019757,0.29023673135592243,0.4871456943561384,0.34140741995686175,0.49067529136716975,0.5216887955397634,0.49233531139304343,0.4562059684136752,0.37772088372937296,0.21642042950364893
0.7077123246593885,0.12517026640484025,0.35803023015119306,0.33176386564712435,0.14075898687128177,0.27689377316280717,0.5052685575420519,0.28891593514683356,0.3950077661836857,0.49519512072903793,0.5113740272837508,0.5044049163258311,0.1605519260316842,0.5285211842758203,0.2279424782620457
0.7682463468737778,0.39900567001576154,0.4965828363560944,0.6031087511584275,0.8466887743599956,0.17866251110564677,0.38589725477432146,0.334230005816064,0.5449285984791549,0.47994923324611327,0.743295301241064,0.5057411709503294,0.43910012562893136,0.3581091186943582,2.9148582409708763
0.7211665040149513,0.3732728243568966,0.4777688685605864,0.8038988440455469,0.3435766642151351,0.2718117006426709,0.4777392641384854,0.17629149234260336,0.44116965132309055,0.44829152288575685,0.6691627286948828,0.523472833534246,0.3453247679877442,0.4931476344411517,-1.5418533928065514
0.7315186148066135,0.10223390308266861,0.3976787721707877,0.2366051429151505,0.7804369258653734,0.7814252485768318,0.7649686921123655,0.6827914557037755,0.5020424532732913,0.13913412743125358,0.17256080606367316,0.3971005411526748,0.45572191597906686,0.6828164414086588,0.0223490747776936
0.46219247324761303,0.5744685211857424,0.5249054472600178,0.13668249311658726,0.7846242830038553,0.6127400573028857,0.5878408198662307,0.23304000684018167,0.5871674815977673,0.5224185998899166,0.6257835236459527,0.43707535356694344,0.5438492882822835,0.4944979431729558,0.8230019997442475
0.7137480541888785,0.13882692837815536,0.44444243664336897,0.9478012240125722,0.4672282811403659,0.7767251794622138,0.6834015243078605,0.5062999356024602,0.4829213881617442,0.5213934531496556,0.49292782136443214,0.4431330682368656,0.20299493813966527,0.4406403539952475,0.113856599768972
0.7591163742843601,0.9655520035196128,0.14026381378993844,0.9309810623333572,0.250744548539144,0.617109103511035,0.49415252469983345,0.6914261932976424,0.30301414675620786,0.4910828936534578,0.5015979397278708,0.47836857184138465,0.42819660659172365,0.4164030583981291,1.0858389150136314
0.6518761355377561,0.6088183479023717,0.57933327697578,0.936666989451892,0.3463922458812257,0.38003418483203494,0.7765879718160409,0.5209379538197367,0.475604712635049,0.5142434014529299,0.6060091746814457,0.4828109648970471,0.5301484960097865,0.5198218719462425,0.4618280645170288
0.46966415986478904,0.6283909985361438,0.8455401586154745,0.25240832313874373,0.214366183479735,0.7249226606039916,0.5525712559576549,0.14550141041265052,0.27277994075699186,0.5065275564666443,0.2922536901242901,0.09589797327757837,0.43225462523022673,0.27567085370698663,0.5617422531688524
0.4571360593464465,0.0696125883956481,0.3147604899760453,0.37361000755432705,0.1647113153759722,0.2614686260956167,0.5442236574474129,0.2950544853886931,0.2578706570406252,0.49451772678705463,0.3772620930171609,0.7620850752243178,0.34408482481995895,0.2660921975179811,0.5155991557896619
0.6425293007802799,0.3616788205957814,0.4673778508913449,0.8229724020171112,0.36467294382444915,0.18987778355213103,0.4666635286599146,0.18509054797991345,0.41023385814942714,0.43736863101437407,0.7222858969174437,0.5101861374815381,0.16502666316424044,0.6499515813715218,1.6424599357094252
0.6950832769778925,0.07225643336219578,0.3616327274117874,0.353169736237963,0.141514693384785,0.29246259939709307,0.34247817230712674,0.42301438477679654,0.5481467274868231,0.9427254142297796,0.25118854777640265,0.2336654364527735,0.47606302034414627,0.5837099807720489,-1.7681755955348697
0.7952249280225876,0.16208795017307215,0.3642984517657552,0.11930392254062255,0.6416792731662522,0.2141365785493551,0.49004533907981573,0.3685663466840784,0.41101537586775405,0.4976745053755725,0.5222011557334417,0.5785058273777097,0.20050869396195156,0.44620035162911165,-0.43710329404849696
0.7439442663083587,0.9626064177050693,0.12943046109521691,0.7945476579563662,0.2355681587329649,0.5038818676616501,0.22548054164253067,0.33183697491268427,0.32174895520895247,0.4336013511220298,0.5327565216871148,0.5666185552339533,0.4202998755190615,0.4637631721546561,0.16224017341480526
0.764458813309256,0.9691186126065425,0.14048441851826574,0.9293818980912649,0.25830852428003753,0.6349579200467452,0.5288690574996091,0.6463754658012677,0.2562386632145336,0.48262455399310245,0.5019930856188439,0.5436855062489957,0.3695160047472035,0.49373472460705015,-0.16596416168577058
0.5609601318050021,0.9326247229452259,0.08324496704302738,0.1314099415669207,0.694533690285742,0.8151328801308495,0.3238822494682625,0.3788708414691575,0.35378306613867716,0.4972648122412178,0.48141851093414306,0.46979572914982326,0.38306667796149035,0.5061877054141394,0.7791372251633925
